"DATE","PROVINCE","REGION","AGEGROUP","SEX","CASES"
"2021-01-01","VlaamsBrabant","Flanders","40-49","M",1
"2021-01-01","VlaamsBrabant","Flanders","50-59","F",3
"2021-01-01","VlaamsBrabant","Flanders","50-59","M",1
"2021-01-01","VlaamsBrabant","Flanders","60-69","F",1
"2021-01-01","VlaamsBrabant","Flanders","60-69","M",1
"2021-01-01","VlaamsBrabant","Flanders","70-79","M",1
"2021-01-01","VlaamsBrabant","Flanders","80-89","F",2
"2021-01-01","VlaamsBrabant","Flanders","80-89","M",1
"2021-01-01","VlaamsBrabant","Flanders","90+","F",1
"2021-01-01","WestVlaanderen","Flanders","10-19","F",1
"2021-01-01","WestVlaanderen","Flanders","20-29","F",4
"2021-01-01","WestVlaanderen","Flanders","20-29","M",4
"2021-01-01","WestVlaanderen","Flanders","30-39","F",8
"2021-01-01","WestVlaanderen","Flanders","30-39","M",4
"2021-01-01","WestVlaanderen","Flanders","40-49","F",3
"2021-01-01","WestVlaanderen","Flanders","40-49","M",4
"2021-01-01","WestVlaanderen","Flanders","50-59","F",7
"2021-01-01","WestVlaanderen","Flanders","50-59","M",5
"2021-01-01","WestVlaanderen","Flanders","60-69","F",2
"2021-01-01","WestVlaanderen","Flanders","60-69","M",4
"2021-01-01","WestVlaanderen","Flanders","70-79","F",5
"2021-01-01","WestVlaanderen","Flanders","70-79","M",2
"2021-01-01","WestVlaanderen","Flanders","80-89","F",5
"2021-01-01","WestVlaanderen","Flanders","80-89","M",8
"2021-01-01","WestVlaanderen","Flanders","90+","F",1
"2021-01-01",NA,NA,"20-29","F",3
"2021-01-01",NA,NA,"20-29","M",1
"2021-01-01",NA,NA,"40-49","F",3
"2021-01-01",NA,NA,"40-49","M",1
"2021-01-01",NA,NA,"50-59","F",1
"2021-01-02","Antwerpen","Flanders","0-9","F",2
"2021-01-02","Antwerpen","Flanders","0-9","M",3
"2021-01-02","Antwerpen","Flanders","10-19","F",9
"2021-01-02","Antwerpen","Flanders","10-19","M",14
"2021-01-02","Antwerpen","Flanders","20-29","F",23
"2021-01-02","Antwerpen","Flanders","20-29","M",10
"2021-01-02","Antwerpen","Flanders","30-39","F",23
"2021-01-02","Antwerpen","Flanders","30-39","M",14
"2021-01-02","Antwerpen","Flanders","40-49","F",16
"2021-01-02","Antwerpen","Flanders","40-49","M",14
"2021-01-02","Antwerpen","Flanders","50-59","F",17
"2021-01-02","Antwerpen","Flanders","50-59","M",21
"2021-01-02","Antwerpen","Flanders","60-69","F",4
"2021-01-02","Antwerpen","Flanders","60-69","M",15
"2021-01-02","Antwerpen","Flanders","70-79","F",7
"2021-01-02","Antwerpen","Flanders","70-79","M",5
"2021-01-02","Antwerpen","Flanders","80-89","F",7
"2021-01-02","Antwerpen","Flanders","80-89","M",6
"2021-01-02","Antwerpen","Flanders","90+","F",4
"2021-01-02","Antwerpen","Flanders","90+","M",4
"2021-01-02","BrabantWallon","Wallonia","0-9","M",2
"2021-01-02","BrabantWallon","Wallonia","10-19","F",3
"2021-01-02","BrabantWallon","Wallonia","10-19","M",1
"2021-01-02","BrabantWallon","Wallonia","20-29","F",3
"2021-01-02","BrabantWallon","Wallonia","20-29","M",4
"2021-01-02","BrabantWallon","Wallonia","30-39","F",7
"2021-01-02","BrabantWallon","Wallonia","30-39","M",2
"2021-01-02","BrabantWallon","Wallonia","40-49","F",7
"2021-01-02","BrabantWallon","Wallonia","40-49","M",6
"2021-01-02","BrabantWallon","Wallonia","50-59","F",1
"2021-01-02","BrabantWallon","Wallonia","50-59","M",2
"2021-01-02","BrabantWallon","Wallonia","60-69","M",2
"2021-01-02","BrabantWallon","Wallonia","70-79","F",2
"2021-01-02","BrabantWallon","Wallonia","70-79","M",1
"2021-01-02","Brussels","Brussels","0-9","F",3
"2021-01-02","Brussels","Brussels","0-9","M",2
"2021-01-02","Brussels","Brussels","10-19","F",5
"2021-01-02","Brussels","Brussels","10-19","M",9
"2021-01-02","Brussels","Brussels","20-29","F",17
"2021-01-02","Brussels","Brussels","20-29","M",14
"2021-01-02","Brussels","Brussels","30-39","F",13
"2021-01-02","Brussels","Brussels","30-39","M",2
"2021-01-02","Brussels","Brussels","40-49","F",15
"2021-01-02","Brussels","Brussels","40-49","M",5
"2021-01-02","Brussels","Brussels","50-59","F",4
"2021-01-02","Brussels","Brussels","50-59","M",6
"2021-01-02","Brussels","Brussels","60-69","F",1
"2021-01-02","Brussels","Brussels","60-69","M",1
"2021-01-02","Brussels","Brussels","70-79","F",1
"2021-01-02","Brussels","Brussels","70-79","M",2
"2021-01-02","Brussels","Brussels","80-89","F",2
"2021-01-02","Brussels","Brussels","80-89","M",1
"2021-01-02","Brussels","Brussels",NA,"M",2
"2021-01-02","Hainaut","Wallonia","0-9","F",2
"2021-01-02","Hainaut","Wallonia","0-9","M",2
"2021-01-02","Hainaut","Wallonia","10-19","F",2
"2021-01-02","Hainaut","Wallonia","10-19","M",2
"2021-01-02","Hainaut","Wallonia","20-29","F",9
"2021-01-02","Hainaut","Wallonia","20-29","M",3
"2021-01-02","Hainaut","Wallonia","30-39","F",11
"2021-01-02","Hainaut","Wallonia","30-39","M",3
"2021-01-02","Hainaut","Wallonia","40-49","F",7
"2021-01-02","Hainaut","Wallonia","40-49","M",7
"2021-01-02","Hainaut","Wallonia","50-59","F",9
"2021-01-02","Hainaut","Wallonia","50-59","M",4
"2021-01-02","Hainaut","Wallonia","60-69","F",5
"2021-01-02","Hainaut","Wallonia","60-69","M",4
"2021-01-02","Hainaut","Wallonia","70-79","F",5
"2021-01-02","Hainaut","Wallonia","70-79","M",1
"2021-01-02","Hainaut","Wallonia","80-89","F",2
"2021-01-02","Hainaut","Wallonia","80-89","M",5
"2021-01-02","Hainaut","Wallonia","90+","F",4
"2021-01-02","Hainaut","Wallonia","90+","M",1
"2021-01-02","Liège","Wallonia","0-9","F",1
"2021-01-02","Liège","Wallonia","10-19","F",3
"2021-01-02","Liège","Wallonia","10-19","M",4
"2021-01-02","Liège","Wallonia","20-29","F",9
"2021-01-02","Liège","Wallonia","20-29","M",5
"2021-01-02","Liège","Wallonia","30-39","F",6
"2021-01-02","Liège","Wallonia","30-39","M",9
"2021-01-02","Liège","Wallonia","40-49","F",8
"2021-01-02","Liège","Wallonia","40-49","M",5
"2021-01-02","Liège","Wallonia","50-59","F",3
"2021-01-02","Liège","Wallonia","50-59","M",4
"2021-01-02","Liège","Wallonia","60-69","F",5
"2021-01-02","Liège","Wallonia","60-69","M",4
"2021-01-02","Liège","Wallonia","70-79","F",2
"2021-01-02","Liège","Wallonia","70-79","M",7
"2021-01-02","Liège","Wallonia","80-89","F",1
"2021-01-02","Liège","Wallonia","80-89","M",3
"2021-01-02","Liège","Wallonia","90+","F",5
"2021-01-02","Limburg","Flanders","0-9","F",3
"2021-01-02","Limburg","Flanders","10-19","F",9
"2021-01-02","Limburg","Flanders","10-19","M",10
"2021-01-02","Limburg","Flanders","20-29","F",5
"2021-01-02","Limburg","Flanders","20-29","M",5
"2021-01-02","Limburg","Flanders","30-39","F",12
"2021-01-02","Limburg","Flanders","30-39","M",6
"2021-01-02","Limburg","Flanders","40-49","F",5
"2021-01-02","Limburg","Flanders","40-49","M",7
"2021-01-02","Limburg","Flanders","50-59","F",4
"2021-01-02","Limburg","Flanders","50-59","M",11
"2021-01-02","Limburg","Flanders","60-69","F",6
"2021-01-02","Limburg","Flanders","60-69","M",6
"2021-01-02","Limburg","Flanders","70-79","F",4
"2021-01-02","Limburg","Flanders","70-79","M",5
"2021-01-02","Limburg","Flanders","80-89","F",5
"2021-01-02","Limburg","Flanders","80-89","M",2
"2021-01-02","Limburg","Flanders","90+","F",2
"2021-01-02","Luxembourg","Wallonia","10-19","M",1
"2021-01-02","Luxembourg","Wallonia","20-29","F",3
"2021-01-02","Luxembourg","Wallonia","20-29","M",3
"2021-01-02","Luxembourg","Wallonia","30-39","F",1
"2021-01-02","Luxembourg","Wallonia","30-39","M",2
"2021-01-02","Luxembourg","Wallonia","40-49","F",2
"2021-01-02","Luxembourg","Wallonia","50-59","F",2
"2021-01-02","Luxembourg","Wallonia","50-59","M",3
"2021-01-02","Luxembourg","Wallonia","60-69","F",1
"2021-01-02","Luxembourg","Wallonia","70-79","F",1
"2021-01-02","Namur","Wallonia","0-9","F",1
"2021-01-02","Namur","Wallonia","10-19","M",2
"2021-01-02","Namur","Wallonia","20-29","F",4
"2021-01-02","Namur","Wallonia","20-29","M",3
"2021-01-02","Namur","Wallonia","30-39","F",3
"2021-01-02","Namur","Wallonia","30-39","M",6
"2021-01-02","Namur","Wallonia","40-49","F",4
"2021-01-02","Namur","Wallonia","40-49","M",2
"2021-01-02","Namur","Wallonia","50-59","F",2
"2021-01-02","Namur","Wallonia","50-59","M",4
"2021-01-02","Namur","Wallonia","60-69","F",1
"2021-01-02","Namur","Wallonia","60-69","M",5
"2021-01-02","Namur","Wallonia","70-79","M",5
"2021-01-02","Namur","Wallonia","80-89","F",3
"2021-01-02","Namur","Wallonia","80-89","M",1
"2021-01-02","Namur","Wallonia",NA,"F",1
"2021-01-02","OostVlaanderen","Flanders","0-9","F",5
"2021-01-02","OostVlaanderen","Flanders","0-9","M",4
"2021-01-02","OostVlaanderen","Flanders","10-19","F",5
"2021-01-02","OostVlaanderen","Flanders","10-19","M",7
"2021-01-02","OostVlaanderen","Flanders","20-29","F",19
"2021-01-02","OostVlaanderen","Flanders","20-29","M",12
"2021-01-02","OostVlaanderen","Flanders","30-39","F",24
"2021-01-02","OostVlaanderen","Flanders","30-39","M",7
"2021-01-02","OostVlaanderen","Flanders","40-49","F",11
"2021-01-02","OostVlaanderen","Flanders","40-49","M",3
"2021-01-02","OostVlaanderen","Flanders","50-59","F",10
"2021-01-02","OostVlaanderen","Flanders","50-59","M",11
"2021-01-02","OostVlaanderen","Flanders","60-69","F",10
"2021-01-02","OostVlaanderen","Flanders","60-69","M",4
"2021-01-02","OostVlaanderen","Flanders","70-79","F",5
"2021-01-02","OostVlaanderen","Flanders","70-79","M",6
"2021-01-02","OostVlaanderen","Flanders","80-89","F",8
"2021-01-02","OostVlaanderen","Flanders","80-89","M",3
"2021-01-02","OostVlaanderen","Flanders","90+","F",4
"2021-01-02","OostVlaanderen","Flanders","90+","M",2
"2021-01-02","OostVlaanderen","Flanders",NA,"M",1
"2021-01-02","VlaamsBrabant","Flanders","0-9","F",2
"2021-01-02","VlaamsBrabant","Flanders","0-9","M",1
"2021-01-02","VlaamsBrabant","Flanders","10-19","F",2
"2021-01-02","VlaamsBrabant","Flanders","10-19","M",5
"2021-01-02","VlaamsBrabant","Flanders","20-29","F",5
"2021-01-02","VlaamsBrabant","Flanders","20-29","M",7
"2021-01-02","VlaamsBrabant","Flanders","30-39","F",4
"2021-01-02","VlaamsBrabant","Flanders","30-39","M",6
"2021-01-02","VlaamsBrabant","Flanders","40-49","F",6
"2021-01-02","VlaamsBrabant","Flanders","40-49","M",7
"2021-01-02","VlaamsBrabant","Flanders","50-59","F",3
"2021-01-02","VlaamsBrabant","Flanders","50-59","M",4
"2021-01-02","VlaamsBrabant","Flanders","60-69","F",1
"2021-01-02","VlaamsBrabant","Flanders","60-69","M",4
"2021-01-02","VlaamsBrabant","Flanders","70-79","F",3
"2021-01-02","VlaamsBrabant","Flanders","70-79","M",1
"2021-01-02","VlaamsBrabant","Flanders","80-89","F",4
"2021-01-02","VlaamsBrabant","Flanders","80-89","M",1
"2021-01-02","VlaamsBrabant","Flanders","90+","F",2
"2021-01-02","VlaamsBrabant","Flanders","90+","M",1
"2021-01-02","WestVlaanderen","Flanders","0-9","F",3
"2021-01-02","WestVlaanderen","Flanders","0-9","M",5
"2021-01-02","WestVlaanderen","Flanders","10-19","F",4
"2021-01-02","WestVlaanderen","Flanders","10-19","M",8
"2021-01-02","WestVlaanderen","Flanders","20-29","F",13
"2021-01-02","WestVlaanderen","Flanders","20-29","M",8
"2021-01-02","WestVlaanderen","Flanders","30-39","F",11
"2021-01-02","WestVlaanderen","Flanders","30-39","M",12
"2021-01-02","WestVlaanderen","Flanders","40-49","F",5
"2021-01-02","WestVlaanderen","Flanders","40-49","M",11
"2021-01-02","WestVlaanderen","Flanders","50-59","F",14
"2021-01-02","WestVlaanderen","Flanders","50-59","M",11
"2021-01-02","WestVlaanderen","Flanders","60-69","F",5
"2021-01-02","WestVlaanderen","Flanders","60-69","M",11
"2021-01-02","WestVlaanderen","Flanders","70-79","F",9
"2021-01-02","WestVlaanderen","Flanders","70-79","M",5
"2021-01-02","WestVlaanderen","Flanders","80-89","F",8
"2021-01-02","WestVlaanderen","Flanders","80-89","M",3
"2021-01-02","WestVlaanderen","Flanders","90+","F",3
"2021-01-02","WestVlaanderen","Flanders","90+","M",3
"2021-01-02",NA,NA,"10-19","F",4
"2021-01-02",NA,NA,"10-19","M",1
"2021-01-02",NA,NA,"20-29","F",2
"2021-01-02",NA,NA,"20-29","M",5
"2021-01-02",NA,NA,"30-39","F",2
"2021-01-02",NA,NA,"30-39","M",3
"2021-01-02",NA,NA,"40-49","F",1
"2021-01-02",NA,NA,"40-49","M",1
"2021-01-02",NA,NA,"50-59","F",4
"2021-01-02",NA,NA,"60-69","F",1
"2021-01-02",NA,NA,"60-69","M",1
"2021-01-02",NA,NA,"70-79","F",1
"2021-01-02",NA,NA,"70-79","M",1
"2021-01-03","Antwerpen","Flanders","0-9","M",1
"2021-01-03","Antwerpen","Flanders","10-19","F",3
"2021-01-03","Antwerpen","Flanders","10-19","M",5
"2021-01-03","Antwerpen","Flanders","20-29","F",7
"2021-01-03","Antwerpen","Flanders","20-29","M",8
"2021-01-03","Antwerpen","Flanders","30-39","F",8
"2021-01-03","Antwerpen","Flanders","30-39","M",9
"2021-01-03","Antwerpen","Flanders","40-49","F",4
"2021-01-03","Antwerpen","Flanders","40-49","M",11
"2021-01-03","Antwerpen","Flanders","50-59","F",13
"2021-01-03","Antwerpen","Flanders","50-59","M",9
"2021-01-03","Antwerpen","Flanders","60-69","F",4
"2021-01-03","Antwerpen","Flanders","60-69","M",7
"2021-01-03","Antwerpen","Flanders","70-79","F",1
"2021-01-03","Antwerpen","Flanders","70-79","M",7
"2021-01-03","Antwerpen","Flanders","80-89","F",5
"2021-01-03","Antwerpen","Flanders","80-89","M",4
"2021-01-03","Antwerpen","Flanders","90+","F",2
"2021-01-03","Antwerpen","Flanders","90+","M",1
"2021-01-03","BrabantWallon","Wallonia","0-9","F",1
"2021-01-03","BrabantWallon","Wallonia","10-19","F",7
"2021-01-03","BrabantWallon","Wallonia","10-19","M",6
"2021-01-03","BrabantWallon","Wallonia","20-29","F",4
"2021-01-03","BrabantWallon","Wallonia","30-39","F",4
"2021-01-03","BrabantWallon","Wallonia","30-39","M",6
"2021-01-03","BrabantWallon","Wallonia","40-49","F",4
"2021-01-03","BrabantWallon","Wallonia","40-49","M",3
"2021-01-03","BrabantWallon","Wallonia","50-59","F",4
"2021-01-03","BrabantWallon","Wallonia","50-59","M",4
"2021-01-03","BrabantWallon","Wallonia","60-69","F",4
"2021-01-03","BrabantWallon","Wallonia","60-69","M",4
"2021-01-03","BrabantWallon","Wallonia","80-89","F",1
"2021-01-03","Brussels","Brussels","0-9","F",3
"2021-01-03","Brussels","Brussels","0-9","M",4
"2021-01-03","Brussels","Brussels","10-19","F",10
"2021-01-03","Brussels","Brussels","10-19","M",7
"2021-01-03","Brussels","Brussels","20-29","F",22
"2021-01-03","Brussels","Brussels","20-29","M",18
"2021-01-03","Brussels","Brussels","30-39","F",20
"2021-01-03","Brussels","Brussels","30-39","M",17
"2021-01-03","Brussels","Brussels","40-49","F",19
"2021-01-03","Brussels","Brussels","40-49","M",13
"2021-01-03","Brussels","Brussels","50-59","F",8
"2021-01-03","Brussels","Brussels","50-59","M",10
"2021-01-03","Brussels","Brussels","60-69","F",4
"2021-01-03","Brussels","Brussels","60-69","M",7
"2021-01-03","Brussels","Brussels","70-79","F",1
"2021-01-03","Brussels","Brussels","70-79","M",2
"2021-01-03","Brussels","Brussels","80-89","F",1
"2021-01-03","Brussels","Brussels","90+","F",1
"2021-01-03","Brussels","Brussels","90+","M",1
"2021-01-03","Hainaut","Wallonia","10-19","F",4
"2021-01-03","Hainaut","Wallonia","10-19","M",2
"2021-01-03","Hainaut","Wallonia","20-29","F",5
"2021-01-03","Hainaut","Wallonia","20-29","M",3
"2021-01-03","Hainaut","Wallonia","30-39","F",4
"2021-01-03","Hainaut","Wallonia","30-39","M",3
"2021-01-03","Hainaut","Wallonia","40-49","F",6
"2021-01-03","Hainaut","Wallonia","40-49","M",4
"2021-01-03","Hainaut","Wallonia","50-59","F",3
"2021-01-03","Hainaut","Wallonia","50-59","M",2
"2021-01-03","Hainaut","Wallonia","60-69","F",2
"2021-01-03","Hainaut","Wallonia","60-69","M",1
"2021-01-03","Hainaut","Wallonia","70-79","M",2
"2021-01-03","Hainaut","Wallonia","80-89","F",4
"2021-01-03","Hainaut","Wallonia","90+","M",2
"2021-01-03","Hainaut","Wallonia",NA,"F",1
"2021-01-03","Liège","Wallonia","0-9","M",1
"2021-01-03","Liège","Wallonia","10-19","M",1
"2021-01-03","Liège","Wallonia","20-29","F",3
"2021-01-03","Liège","Wallonia","20-29","M",6
"2021-01-03","Liège","Wallonia","30-39","F",5
"2021-01-03","Liège","Wallonia","30-39","M",7
"2021-01-03","Liège","Wallonia","40-49","F",2
"2021-01-03","Liège","Wallonia","40-49","M",4
"2021-01-03","Liège","Wallonia","50-59","F",3
"2021-01-03","Liège","Wallonia","60-69","F",2
"2021-01-03","Liège","Wallonia","60-69","M",7
"2021-01-03","Liège","Wallonia","70-79","F",1
"2021-01-03","Liège","Wallonia","70-79","M",2
"2021-01-03","Liège","Wallonia","80-89","F",1
"2021-01-03","Liège","Wallonia","80-89","M",1
"2021-01-03","Liège","Wallonia","90+","F",2
"2021-01-03","Limburg","Flanders","0-9","F",2
"2021-01-03","Limburg","Flanders","0-9","M",1
"2021-01-03","Limburg","Flanders","10-19","F",3
"2021-01-03","Limburg","Flanders","10-19","M",2
"2021-01-03","Limburg","Flanders","20-29","F",4
"2021-01-03","Limburg","Flanders","20-29","M",4
"2021-01-03","Limburg","Flanders","30-39","F",2
"2021-01-03","Limburg","Flanders","30-39","M",5
"2021-01-03","Limburg","Flanders","40-49","F",4
"2021-01-03","Limburg","Flanders","40-49","M",4
"2021-01-03","Limburg","Flanders","50-59","F",9
"2021-01-03","Limburg","Flanders","50-59","M",8
"2021-01-03","Limburg","Flanders","60-69","F",2
"2021-01-03","Limburg","Flanders","60-69","M",2
"2021-01-03","Limburg","Flanders","70-79","M",4
"2021-01-03","Luxembourg","Wallonia","0-9","M",2
"2021-01-03","Luxembourg","Wallonia","10-19","F",3
"2021-01-03","Luxembourg","Wallonia","10-19","M",1
"2021-01-03","Luxembourg","Wallonia","20-29","F",2
"2021-01-03","Luxembourg","Wallonia","20-29","M",1
"2021-01-03","Luxembourg","Wallonia","30-39","F",1
"2021-01-03","Luxembourg","Wallonia","40-49","F",3
"2021-01-03","Luxembourg","Wallonia","40-49","M",3
"2021-01-03","Luxembourg","Wallonia","50-59","F",2
"2021-01-03","Luxembourg","Wallonia","50-59","M",2
"2021-01-03","Luxembourg","Wallonia","70-79","F",2
"2021-01-03","Luxembourg","Wallonia","80-89","M",1
"2021-01-03","Namur","Wallonia","0-9","F",2
"2021-01-03","Namur","Wallonia","0-9","M",1
"2021-01-03","Namur","Wallonia","10-19","F",1
"2021-01-03","Namur","Wallonia","10-19","M",1
"2021-01-03","Namur","Wallonia","20-29","F",3
"2021-01-03","Namur","Wallonia","30-39","F",1
"2021-01-03","Namur","Wallonia","30-39","M",3
"2021-01-03","Namur","Wallonia","40-49","F",1
"2021-01-03","Namur","Wallonia","40-49","M",2
"2021-01-03","Namur","Wallonia","50-59","F",1
"2021-01-03","Namur","Wallonia","50-59","M",1
"2021-01-03","Namur","Wallonia","60-69","F",2
"2021-01-03","Namur","Wallonia","70-79","F",1
"2021-01-03","Namur","Wallonia","70-79","M",2
"2021-01-03","Namur","Wallonia","80-89","M",1
"2021-01-03","OostVlaanderen","Flanders","0-9","M",2
"2021-01-03","OostVlaanderen","Flanders","10-19","M",2
"2021-01-03","OostVlaanderen","Flanders","20-29","F",7
"2021-01-03","OostVlaanderen","Flanders","20-29","M",6
"2021-01-03","OostVlaanderen","Flanders","30-39","F",7
"2021-01-03","OostVlaanderen","Flanders","30-39","M",10
"2021-01-03","OostVlaanderen","Flanders","40-49","F",11
"2021-01-03","OostVlaanderen","Flanders","40-49","M",6
"2021-01-03","OostVlaanderen","Flanders","50-59","F",15
"2021-01-03","OostVlaanderen","Flanders","50-59","M",10
"2021-01-03","OostVlaanderen","Flanders","60-69","F",4
"2021-01-03","OostVlaanderen","Flanders","60-69","M",3
"2021-01-03","OostVlaanderen","Flanders","70-79","F",3
"2021-01-03","OostVlaanderen","Flanders","70-79","M",1
"2021-01-03","OostVlaanderen","Flanders","80-89","F",10
"2021-01-03","OostVlaanderen","Flanders","80-89","M",5
"2021-01-03","OostVlaanderen","Flanders","90+","F",6
"2021-01-03","OostVlaanderen","Flanders","90+","M",2
"2021-01-03","VlaamsBrabant","Flanders","0-9","F",1
"2021-01-03","VlaamsBrabant","Flanders","0-9","M",3
"2021-01-03","VlaamsBrabant","Flanders","10-19","F",3
"2021-01-03","VlaamsBrabant","Flanders","10-19","M",5
"2021-01-03","VlaamsBrabant","Flanders","20-29","F",9
