"DATE","REGION","AGEGROUP","SEX","DEATHS"
2022-12-25,"Wallonia","65-74","F",1
2022-12-25,"Wallonia","85+","F",3
2022-12-25,"Flanders","45-64","M",1
2022-12-25,"Flanders","65-74","M",1
2022-12-25,"Flanders","75-84","M",1
2022-12-25,"Flanders","75-84","F",1
2022-12-25,"Flanders","85+","M",2
2022-12-25,"Flanders","85+","F",2
2022-12-26,"Wallonia","65-74","F",1
2022-12-26,"Wallonia","75-84","M",2
2022-12-26,"Wallonia","85+","F",1
2022-12-26,"Flanders","65-74","F",1
2022-12-26,"Flanders","75-84","M",1
2022-12-26,"Flanders","75-84","F",1
2022-12-26,"Flanders","85+","M",2
2022-12-26,"Flanders","85+","F",2
2022-12-27,"Wallonia","45-64","M",2
2022-12-27,"Wallonia","45-64","F",1
2022-12-27,"Wallonia","65-74","M",1
2022-12-27,"Wallonia","75-84","M",1
2022-12-27,"Wallonia","85+","F",2
2022-12-27,"Flanders","75-84","M",1
2022-12-27,"Flanders","85+","M",2
2022-12-27,"Flanders","85+","F",4
2022-12-27,"Brussels","45-64","F",1
2022-12-27,"Brussels","65-74","M",2
2022-12-27,"Brussels","85+","M",1
2022-12-28,"Wallonia","75-84","F",1
2022-12-28,"Flanders","65-74","M",1
2022-12-28,"Flanders","75-84","F",1
2022-12-28,"Flanders","85+","M",2
2022-12-28,"Brussels","75-84","M",1
2022-12-28,"Brussels","75-84","F",1
2022-12-28,"Brussels","85+","F",1
2022-12-29,"Wallonia","65-74","M",2
2022-12-29,"Wallonia","85+","F",1
2022-12-29,"Flanders","45-64","M",1
2022-12-29,"Flanders","65-74","M",1
2022-12-29,"Flanders","75-84","F",1
2022-12-29,"Flanders","85+","M",3
2022-12-29,"Flanders","85+","F",7
2022-12-30,"Wallonia","65-74","F",1
2022-12-30,"Wallonia","75-84","M",1
2022-12-30,"Flanders","45-64","M",1
2022-12-30,"Flanders","65-74","M",1
2022-12-30,"Flanders","75-84","M",2
2022-12-30,"Flanders","75-84","F",3
2022-12-30,"Flanders","85+","M",5
2022-12-30,"Flanders","85+","F",1
2022-12-30,"Brussels","65-74","M",1
2022-12-30,"Brussels","85+","F",1
2022-12-31,"Wallonia","85+","M",1
2022-12-31,"Wallonia","85+","F",1
2022-12-31,"Flanders","85+","M",2
2022-12-31,"Flanders","85+","F",1
2022-12-31,"Brussels","75-84","M",1
2022-12-31,"Brussels","75-84","F",2
2022-12-31,"Brussels","85+","F",2
2023-01-01,"Flanders","65-74","F",1
2023-01-01,"Flanders","75-84","M",2
2023-01-01,"Flanders","75-84","F",1
2023-01-01,"Flanders","85+","M",1
2023-01-01,"Brussels","85+","F",1
2023-01-02,"Wallonia","75-84","F",2
2023-01-02,"Wallonia","85+","M",2
2023-01-02,"Wallonia","85+","F",1
2023-01-02,"Flanders","75-84","M",1
2023-01-02,"Flanders","85+","M",3
2023-01-02,"Flanders","85+","F",1
2023-01-02,"Brussels","85+","M",1
2023-01-02,"Brussels","85+","F",1
2023-01-03,"Wallonia","75-84","M",1
2023-01-03,"Wallonia","85+","M",1
2023-01-03,"Flanders","65-74","M",2
2023-01-03,"Flanders","65-74","F",1
2023-01-03,"Flanders","75-84","M",3
2023-01-03,"Flanders","85+","M",2
2023-01-03,"Flanders","85+","F",1
2023-01-03,"Brussels","75-84","F",1
2023-01-03,"Brussels","85+","F",1
2023-01-04,"Wallonia","75-84","M",3
2023-01-04,"Wallonia","85+","M",1
2023-01-04,"Wallonia","85+","F",3
2023-01-04,"Flanders","75-84","M",1
2023-01-04,"Flanders","85+","M",1
2023-01-04,"Flanders","85+","F",2
2023-01-04,"Brussels","45-64","F",1
2023-01-05,"Wallonia","45-64","M",1
2023-01-05,"Wallonia","65-74","M",1
2023-01-05,"Wallonia","85+","M",1
2023-01-05,"Wallonia","85+","F",1
2023-01-05,"Flanders","65-74","M",1
2023-01-05,"Flanders","75-84","M",2
2023-01-05,"Flanders","75-84","F",2
2023-01-05,"Flanders","85+","F",1
2023-01-06,"Wallonia","65-74","F",1
2023-01-06,"Wallonia","75-84","F",1
2023-01-06,"Wallonia","85+","F",1
2023-01-06,"Flanders","85+","M",1
2023-01-06,"Flanders","85+","F",2
2023-01-06,"Brussels","25-44","F",1
2023-01-06,"Brussels","75-84","M",1
2023-01-06,"Brussels","85+","F",1
2023-01-07,"Wallonia","85+","M",1
2023-01-07,"Wallonia","85+","F",1
2023-01-07,"Flanders","45-64","M",2
2023-01-07,"Flanders","65-74","M",3
2023-01-07,"Flanders","75-84","M",1
2023-01-07,"Flanders","75-84","F",1
2023-01-07,"Flanders","85+","F",2
2023-01-07,"Brussels","65-74","M",1
2023-01-08,"Wallonia","85+","M",1
2023-01-08,"Flanders","65-74","F",1
2023-01-08,"Flanders","85+","F",2
2023-01-08,"Brussels","85+","F",1
2023-01-09,"Wallonia","45-64","M",1
2023-01-09,"Wallonia","85+","M",1
2023-01-09,"Wallonia","85+","F",2
2023-01-09,"Flanders","65-74","M",1
2023-01-09,"Flanders","75-84","M",2
2023-01-09,"Flanders","85+","M",3
2023-01-09,"Flanders","85+","F",1
2023-01-09,"Brussels","75-84","M",1
2023-01-09,"Brussels","85+","M",1
2023-01-10,"Wallonia","65-74","M",1
2023-01-10,"Wallonia","65-74","F",1
2023-01-10,"Wallonia","75-84","M",1
2023-01-10,"Wallonia","75-84","F",1
2023-01-10,"Flanders","45-64","M",1
2023-01-10,"Flanders","75-84","M",1
2023-01-10,"Flanders","75-84","F",1
2023-01-10,"Flanders","85+","M",1
2023-01-10,"Flanders","85+","F",1
2023-01-10,"Brussels","45-64","M",1
2023-01-11,"Wallonia","45-64","M",1
2023-01-11,"Wallonia","65-74","F",1
2023-01-11,"Wallonia","85+","F",1
2023-01-11,"Flanders","45-64","M",1
2023-01-11,"Flanders","45-64","F",1
2023-01-11,"Flanders","85+","M",2
2023-01-11,"Brussels","65-74","F",1
2023-01-12,"Wallonia","45-64","M",1
2023-01-12,"Wallonia","65-74","M",1
2023-01-12,"Wallonia","75-84","M",1
2023-01-12,"Flanders","45-64","F",1
2023-01-12,"Flanders","75-84","M",2
2023-01-12,"Flanders","85+","M",1
2023-01-12,"Flanders","85+","F",2
2023-01-13,"Wallonia","75-84","M",1
2023-01-13,"Wallonia","75-84","F",1
2023-01-13,"Flanders","65-74","F",1
2023-01-13,"Flanders","75-84","M",1
2023-01-13,"Brussels","85+","F",1
2023-01-14,"Wallonia","75-84","F",1
2023-01-14,"Wallonia","85+","F",1
2023-01-14,"Flanders","45-64","M",1
2023-01-14,"Flanders","75-84","M",1
2023-01-14,"Flanders","75-84","F",1
2023-01-14,"Flanders","85+","M",1
2023-01-14,"Flanders","85+","F",1
2023-01-14,"Brussels","65-74","F",1
2023-01-14,"Brussels","85+","M",1
2023-01-15,"Wallonia","65-74","M",1
2023-01-15,"Flanders","85+","M",1
2023-01-15,"Brussels","45-64","M",1
2023-01-15,"Brussels","85+","M",1
2023-01-16,"Wallonia","65-74","F",2
2023-01-16,"Flanders","75-84","F",1
2023-01-17,"Flanders","65-74","F",1
2023-01-17,"Flanders","75-84","M",1
2023-01-17,"Flanders","75-84","F",1
2023-01-17,"Brussels","65-74","F",1
2023-01-17,"Brussels","85+","F",1
2023-01-18,"Wallonia","75-84","M",2
2023-01-18,"Wallonia","75-84","F",1
2023-01-18,"Flanders","65-74","F",1
2023-01-18,"Flanders","75-84","M",1
2023-01-18,"Flanders","85+","M",1
2023-01-19,"Wallonia","45-64","F",1
2023-01-19,"Flanders","75-84","F",1
2023-01-19,"Flanders","85+","M",1
2023-01-19,"Brussels","65-74","F",1
2023-01-20,"Flanders","65-74","F",2
2023-01-20,"Flanders","85+","M",1
2023-01-20,"Flanders","85+","F",1
2023-01-20,"Brussels","85+","M",1
2023-01-21,"Flanders","85+","F",1
2023-01-22,"Flanders","45-64","M",1
2023-01-22,"Flanders","75-84","M",1
2023-01-22,"Flanders","85+","M",1
2023-01-22,"Flanders","85+","F",1
2023-01-22,"Brussels","65-74","M",1
2023-01-23,"Wallonia","65-74","M",1
2023-01-23,"Flanders","75-84","M",1
2023-01-23,"Flanders","85+","M",1
2023-01-24,"Flanders","75-84","F",2
2023-01-24,"Flanders","85+","M",1
2023-01-24,"Flanders","85+","F",1
2023-01-25,"Wallonia","45-64","M",1
2023-01-25,"Wallonia","75-84","M",1
2023-01-25,"Wallonia","85+","F",2
2023-01-25,"Flanders","45-64","M",1
2023-01-25,"Flanders","75-84","M",2
2023-01-25,"Flanders","85+","M",1
2023-01-26,"Wallonia","75-84","M",1
2023-01-26,"Wallonia","85+","F",1
2023-01-26,"Flanders","45-64","F",1
2023-01-26,"Brussels","75-84","M",1
2023-01-27,"Wallonia","65-74","M",1
2023-01-27,"Flanders","65-74","M",1
2023-01-27,"Flanders","85+","M",2
2023-01-27,"Flanders","85+","F",2
2023-01-29,"Flanders","65-74","F",1
2023-01-29,"Flanders","85+","M",1
2023-01-29,"Flanders","85+","F",1
2023-01-30,"Wallonia","65-74","M",1
2023-01-30,"Flanders","85+","M",1
2023-01-31,"Flanders","65-74","M",1
2023-01-31,"Flanders","75-84","M",1
2023-01-31,"Flanders","85+","F",3
2023-01-31,"Brussels","75-84","M",1
2023-02-01,"Wallonia","75-84","F",1
2023-02-01,"Flanders","65-74","M",1
2023-02-01,"Flanders","65-74","F",1
2023-02-01,"Flanders","85+","M",1
2023-02-02,"Flanders","75-84","M",1
2023-02-02,"Flanders","85+","F",1
2023-02-03,"Wallonia","45-64","M",1
2023-02-03,"Wallonia","65-74","M",1
2023-02-03,"Wallonia","75-84","M",1
2023-02-03,"Flanders","85+","M",1
2023-02-04,"Flanders","75-84","M",2
2023-02-04,"Flanders","85+","M",1
2023-02-04,"Flanders","85+","F",1
2023-02-04,"Brussels","45-64","F",1
2023-02-04,"Brussels","75-84","M",1
2023-02-04,"Brussels","85+","M",1
2023-02-04,"Brussels","85+","F",2
2023-02-05,"Wallonia","65-74","F",1
2023-02-05,"Flanders","65-74","F",1
2023-02-05,"Flanders","75-84","M",2
2023-02-05,"Flanders","75-84","F",1
2023-02-05,"Flanders","85+","F",2
2023-02-05,"Brussels","45-64","M",1
2023-02-05,"Brussels","85+","M",1
2023-02-06,"Wallonia","65-74","F",1
2023-02-06,"Flanders","65-74","M",1
2023-02-06,"Flanders","85+","M",2
2023-02-06,"Flanders","85+","F",2
2023-02-06,"Brussels","75-84","M",1
2023-02-07,"Flanders","75-84","M",1
2023-02-07,"Flanders","85+","M",1
2023-02-07,"Brussels","85+","F",1
2023-02-08,"Flanders","75-84","F",2
2023-02-08,"Flanders","85+","M",1
2023-02-08,"Flanders","85+","F",1
2023-02-08,"Brussels","65-74","M",1
2023-02-08,"Brussels","85+","M",1
2023-02-09,"Flanders","45-64","M",1
2023-02-09,"Flanders","85+","M",1
2023-02-09,"Flanders","85+","F",1
2023-02-09,"Flanders","85+",NA,1
2023-02-09,"Brussels","85+","F",2
2023-02-10,"Flanders","45-64","M",1
2023-02-10,"Flanders","65-74","M",1
2023-02-10,"Flanders","75-84","M",1
2023-02-10,"Flanders","85+","M",1
2023-02-10,"Flanders","85+","F",3
2023-02-10,"Brussels","65-74","F",1
2023-02-11,"Flanders","75-84","M",1
2023-02-11,"Flanders","85+","M",1
2023-02-11,"Flanders","85+","F",1
2023-02-12,"Wallonia","45-64","M",1
2023-02-12,"Wallonia","45-64","F",1
2023-02-12,"Wallonia","65-74","M",1
2023-02-12,"Flanders","75-84","M",2
2023-02-12,"Flanders","85+","M",1
2023-02-12,"Brussels","65-74","M",1
2023-02-13,"Flanders","65-74","F",1
2023-02-13,"Flanders","75-84","M",2
2023-02-13,"Flanders","85+","M",1
2023-02-13,"Flanders","85+","F",1
2023-02-14,"Wallonia","45-64","M",1
2023-02-14,"Wallonia","85+","M",1
2023-02-14,"Wallonia","85+","F",1
2023-02-14,"Flanders","75-84","M",2
2023-02-14,"Flanders","75-84","F",1
2023-02-14,"Flanders","85+","M",2
2023-02-14,"Flanders","85+","F",1
2023-02-14,"Brussels","45-64","M",1
2023-02-15,"Wallonia","75-84","F",1
2023-02-15,"Wallonia","85+","M",1
2023-02-15,"Flanders","75-84","M",1
2023-02-15,"Flanders","85+","M",1
2023-02-15,"Flanders","85+","F",3
2023-02-16,"Wallonia","85+","F",1
2023-02-16,"Flanders","65-74","F",1
2023-02-16,"Flanders","75-84","M",1
2023-02-16,"Flanders","75-84","F",1
2023-02-16,"Flanders","85+","M",1
2023-02-16,"Flanders","85+","F",1
2023-02-16,"Brussels","45-64","M",1
2023-02-17,"Wallonia","85+","M",1
2023-02-17,"Flanders","75-84","M",2
2023-02-17,"Flanders","75-84","F",2
2023-02-17,"Flanders","85+","M",2
2023-02-17,"Flanders","85+","F",2
2023-02-18,"Wallonia","75-84","M",1
2023-02-18,"Wallonia","85+","F",1
2023-02-18,"Flanders","85+","M",2
2023-02-18,"Brussels","75-84","F",1
2023-02-19,"Wallonia","85+","M",2
2023-02-19,"Wallonia","85+","F",1
2023-02-19,"Flanders","65-74","F",1
2023-02-19,"Flanders","75-84","M",1
2023-02-19,"Flanders","75-84","F",1
2023-02-19,"Flanders","85+","M",2
2023-02-19,"Flanders","85+","F",2
2023-02-19,"Brussels","75-84","M",1
2023-02-20,"Flanders","65-74","F",1
2023-02-20,"Flanders","75-84","M",1
2023-02-20,"Flanders","75-84","F",3
2023-02-20,"Flanders","85+","M",1
2023-02-20,"Flanders","85+","F",5
2023-02-20,"Brussels","75-84","M",1
2023-02-21,"Wallonia","75-84","F",1
2023-02-21,"Wallonia","85+","F",1
2023-02-21,"Flanders","45-64","F",1
2023-02-21,"Flanders","85+","M",3
2023-02-22,"Flanders","65-74","M",1
2023-02-22,"Flanders","65-74","F",1
2023-02-22,"Flanders","75-84","M",1
2023-02-22,"Flanders","85+","M",1
2023-02-22,"Flanders","85+","F",1
2023-02-22,"Brussels","65-74","M",1
2023-02-23,"Wallonia","45-64","M",1
2023-02-23,"Flanders","45-64","M",2
2023-02-23,"Flanders","65-74","M",1
2023-02-23,"Flanders","75-84","M",1
2023-02-23,"Flanders","75-84","F",1
2023-02-23,"Flanders","85+","M",2
2023-02-23,"Flanders","85+","F",3
2023-02-23,"Brussels","75-84","M",1
2023-02-24,"Flanders","65-74","M",1
2023-02-24,"Flanders","75-84","M",4
2023-02-24,"Flanders","85+","M",2
2023-02-25,"Flanders","65-74","M",3
2023-02-25,"Flanders","75-84","F",1
2023-02-25,"Flanders","85+","M",2
2023-02-25,"Flanders","85+","F",1
2023-02-26,"Wallonia","75-84","M",1
2023-02-26,"Flanders","75-84","M",1
2023-02-26,"Flanders","85+","M",3
2023-02-26,"Flanders","85+","F",3
2023-02-26,"Brussels","65-74","M",1
2023-02-26,"Brussels",NA,NA,1
2023-02-27,"Wallonia","65-74","M",1
2023-02-27,"Wallonia","65-74","F",1
2023-02-27,"Wallonia","85+","M",1
2023-02-27,"Flanders","75-84","F",1
2023-02-27,"Flanders","85+","M",1
2023-02-27,"Brussels","75-84","F",1
2023-02-27,"Brussels","85+","M",1
2023-02-28,"Wallonia","45-64","M",1
2023-02-28,"Wallonia","85+","M",1
2023-02-28,"Wallonia","85+","F",1
2023-02-28,"Flanders","0-24","M",1
2023-02-28,"Flanders","65-74","M",1
2023-02-28,"Flanders","75-84","M",3
2023-02-28,"Flanders","75-84","F",1
2023-02-28,"Flanders","85+","M",1
2023-03-01,"Wallonia","65-74","F",1
2023-03-01,"Flanders","65-74","M",1
2023-03-01,"Flanders","75-84","M",3
2023-03-01,"Flanders","85+","M",3
2023-03-01,"Flanders","85+","F",1
2023-03-01,"Flanders",NA,NA,3
2023-03-02,"Flanders","45-64","M",1
2023-03-02,"Flanders","75-84","M",1
2023-03-02,"Flanders","85+","M",1
2023-03-02,"Flanders","85+","F",1
2023-03-02,"Flanders",NA,NA,1
2023-03-03,"Wallonia","85+","M",1
2023-03-03,"Wallonia","85+","F",1
2023-03-03,"Flanders","85+","M",1
2023-03-03,"Flanders","85+","F",1
2023-03-03,"Flanders",NA,NA,2
2023-03-04,"Flanders","85+","M",1
2023-03-04,"Flanders","85+","F",2
2023-03-04,"Flanders",NA,"F",1
2023-03-04,"Brussels",NA,NA,1
2023-03-05,"Wallonia","75-84","F",1
2023-03-05,"Flanders","65-74","F",1
2023-03-05,"Flanders","75-84","M",1
2023-03-05,"Flanders","85+","F",1
2023-03-05,"Brussels","75-84","F",1
2023-03-05,"Brussels","85+","M",1
2023-03-05,"Brussels",NA,NA,4
2023-03-06,"Wallonia","65-74",NA,1
2023-03-06,"Flanders","65-74","M",2
2023-03-06,"Flanders","75-84","F",1
2023-03-06,"Flanders","85+","M",1
2023-03-06,"Flanders","85+","F",1
2023-03-06,"Brussels","45-64","M",1
2023-03-07,"Flanders","75-84","M",1
2023-03-07,"Flanders","75-84","F",1
2023-03-07,"Flanders","85+","M",1
2023-03-08,"Wallonia","85+","F",1
2023-03-08,"Flanders","65-74","F",1
2023-03-08,"Flanders","75-84","M",1
2023-03-08,"Flanders","85+","M",1
2023-03-08,"Flanders",NA,NA,5
2023-03-08,"Brussels","85+","M",1
2023-03-09,"Wallonia","25-44","F",1
2023-03-09,"Wallonia","45-64","F",1
2023-03-09,"Wallonia","65-74","M",2
2023-03-09,"Wallonia","75-84","M",1
2023-03-09,"Wallonia","75-84",NA,1
2023-03-09,"Flanders","45-64","F",1
2023-03-09,"Flanders","65-74","M",1
2023-03-09,"Flanders","85+","M",1
2023-03-09,"Flanders","85+","F",2
2023-03-09,"Flanders",NA,NA,1
2023-03-09,"Brussels",NA,NA,2
2023-03-10,"Wallonia","75-84","M",1
2023-03-10,"Flanders","75-84","M",1
2023-03-10,"Flanders","75-84","F",1
2023-03-10,"Flanders","85+","M",1
2023-03-10,"Flanders","85+","F",2
2023-03-10,"Flanders",NA,NA,2
2023-03-11,"Wallonia","75-84","F",1
2023-03-11,"Wallonia","85+","M",1
2023-03-11,"Flanders","75-84","M",1
2023-03-11,"Flanders",NA,NA,3
2023-03-12,"Wallonia","85+","F",1
2023-03-12,"Flanders","65-74","M",2
2023-03-12,"Flanders","65-74","F",1
2023-03-12,"Flanders","75-84","M",2
2023-03-12,"Flanders","75-84","F",1
2023-03-12,"Flanders","85+","M",2
2023-03-12,"Flanders","85+","F",1
2023-03-12,"Flanders",NA,NA,3
2023-03-13,"Wallonia","45-64","M",1
2023-03-13,"Wallonia","85+","M",1
2023-03-13,"Wallonia",NA,NA,1
2023-03-13,"Flanders","75-84","M",2
2023-03-13,"Flanders","75-84","F",1
2023-03-13,"Flanders","85+","M",3
2023-03-13,"Flanders","85+","F",1
2023-03-13,"Flanders",NA,NA,2
2023-03-13,"Brussels","75-84","M",1
2023-03-14,"Wallonia","85+","F",2
2023-03-14,"Flanders","65-74","F",1
2023-03-14,"Flanders","75-84","M",2
2023-03-14,"Flanders","85+","M",2
2023-03-14,"Flanders","85+","F",2
2023-03-15,"Wallonia","75-84","F",1
2023-03-15,"Wallonia",NA,NA,1
2023-03-15,"Flanders","75-84","M",1
2023-03-15,"Flanders","85+","F",1
2023-03-15,"Flanders",NA,NA,2
2023-03-15,"Brussels",NA,NA,1
2023-03-16,"Wallonia","65-74","F",1
2023-03-16,"Wallonia","75-84","M",1
2023-03-16,"Wallonia","85+","F",1
2023-03-16,"Wallonia",NA,NA,4
2023-03-16,"Flanders","45-64","M",1
2023-03-16,"Flanders","75-84","M",1
2023-03-16,"Flanders","85+","F",2
2023-03-16,"Flanders",NA,NA,2
2023-03-16,"Brussels",NA,NA,1
2023-03-17,"Wallonia","85+","F",3
2023-03-17,"Flanders","65-74","M",1
2023-03-17,"Flanders","65-74","F",1
2023-03-17,"Flanders","75-84","M",2
2023-03-17,"Flanders","75-84","F",2
2023-03-17,"Flanders","85+","M",2
2023-03-17,"Flanders","85+","F",2
2023-03-17,"Flanders",NA,NA,1
2023-03-17,"Brussels",NA,NA,1
2023-03-18,"Wallonia","85+","F",3
2023-03-18,"Flanders","45-64","M",2
2023-03-18,"Flanders","45-64","F",1
2023-03-18,"Flanders","75-84","F",2
2023-03-18,"Flanders","85+","M",1
2023-03-18,"Flanders","85+","F",3
2023-03-18,"Flanders",NA,NA,2
2023-03-19,"Wallonia",NA,NA,1
2023-03-19,"Flanders","65-74","M",1
2023-03-19,"Flanders","75-84","M",1
2023-03-19,"Flanders","85+","M",1
2023-03-19,"Flanders","85+","F",1
2023-03-20,"Wallonia","65-74","M",1
2023-03-20,"Wallonia","65-74","F",3
2023-03-20,"Wallonia","75-84","M",1
2023-03-20,"Wallonia","85+","F",1
2023-03-20,"Flanders","75-84","M",1
2023-03-20,"Flanders","85+","F",1
2023-03-20,"Flanders",NA,NA,3
2023-03-21,"Wallonia","85+","F",2
2023-03-21,"Wallonia",NA,NA,1
2023-03-21,"Flanders","45-64","F",1
2023-03-21,"Flanders","75-84","M",1
2023-03-21,"Flanders","85+","M",2
2023-03-21,"Flanders","85+","F",1
2023-03-21,"Flanders",NA,NA,7
2023-03-22,"Wallonia","75-84","M",1
2023-03-22,"Wallonia","85+","M",2
2023-03-22,"Flanders","45-64","M",2
2023-03-22,"Flanders","65-74","F",1
2023-03-22,"Flanders","75-84","M",1
2023-03-22,"Flanders",NA,NA,5
2023-03-22,"Brussels","75-84","F",1
2023-03-22,"Brussels",NA,NA,1
2023-03-23,"Wallonia","45-64","F",1
2023-03-23,"Wallonia","65-74","M",1
2023-03-23,"Wallonia","75-84","M",1
2023-03-23,"Wallonia","85+","M",1
2023-03-23,"Wallonia",NA,NA,2
2023-03-23,"Flanders","75-84","M",2
2023-03-23,"Flanders","85+","F",1
2023-03-23,"Flanders",NA,NA,1
2023-03-23,"Brussels","85+","M",2
2023-03-24,"Wallonia","75-84","M",1
2023-03-24,"Wallonia",NA,NA,2
2023-03-24,"Flanders","65-74","M",1
2023-03-24,"Flanders","75-84","M",1
2023-03-24,"Flanders","85+","M",5
2023-03-24,"Flanders","85+","F",2
2023-03-24,"Flanders",NA,NA,1
2023-03-25,"Wallonia","75-84","M",1
2023-03-25,"Wallonia",NA,NA,2
2023-03-25,"Flanders","75-84","M",1
2023-03-25,"Flanders","75-84","F",1
2023-03-25,"Flanders","85+","M",2
2023-03-25,"Flanders","85+","F",2
2023-03-25,"Flanders",NA,NA,2
2023-03-25,"Brussels",NA,NA,2
2023-03-26,"Wallonia","65-74","M",1
2023-03-26,"Wallonia","75-84","M",1
2023-03-26,"Wallonia","75-84","F",1
2023-03-26,"Wallonia","85+","M",1
2023-03-26,"Wallonia",NA,NA,2
2023-03-26,"Flanders","65-74","M",1
2023-03-26,"Flanders","75-84","F",1
2023-03-26,"Flanders","85+","F",2
2023-03-26,"Flanders",NA,NA,1
2023-03-27,"Wallonia","65-74","F",1
2023-03-27,"Wallonia",NA,NA,2
2023-03-27,"Flanders","75-84","M",1
2023-03-27,"Flanders","75-84","F",1
2023-03-27,"Brussels","75-84","M",1
2023-03-28,"Wallonia","85+","M",2
2023-03-28,"Wallonia","85+","F",1
2023-03-28,"Wallonia",NA,NA,3
2023-03-28,"Flanders","45-64","M",1
2023-03-28,"Flanders","85+","M",1
2023-03-28,"Flanders",NA,NA,2
2023-03-29,"Wallonia",NA,NA,3
2023-03-29,"Flanders","45-64","M",1
2023-03-29,"Flanders","85+","M",1
2023-03-29,"Flanders",NA,NA,3
2023-03-30,"Wallonia","85+","F",1
2023-03-30,"Wallonia",NA,NA,2
2023-03-30,"Flanders","45-64","M",1
2023-03-30,"Flanders","65-74","M",1
2023-03-30,"Flanders","75-84","M",3
2023-03-30,"Flanders","85+","F",1
2023-03-30,"Brussels","85+","F",1
2023-03-31,"Wallonia","65-74","M",1
2023-03-31,"Wallonia","85+","M",1
2023-03-31,"Wallonia",NA,NA,1
2023-03-31,"Flanders","65-74","M",1
2023-03-31,"Flanders","85+","F",2
2023-03-31,"Flanders",NA,NA,3
2023-03-31,"Brussels","75-84","M",1
2023-03-31,"Brussels",NA,NA,1
2023-04-01,"Wallonia","75-84","M",1
2023-04-01,"Wallonia",NA,NA,1
2023-04-01,"Flanders","65-74","M",1
2023-04-01,"Flanders","85+","M",1
2023-04-01,"Flanders",NA,NA,1
2023-04-02,"Wallonia","65-74","M",1
2023-04-02,"Wallonia","75-84","M",1
2023-04-02,"Wallonia","75-84","F",1
2023-04-02,"Wallonia","85+","F",2
