"YEAR_WEEK","NIS5","AGEGROUP","DOSE","CUMUL"
"21W14",85009,"65-74","B","20"
"21W14",85009,"75-84","A","92"
"21W14",85009,"75-84","B","17"
"21W14",85009,"85+","A","54"
"21W14",85009,"85+","B","30"
"21W14",85011,"0-17","A","<10"
"21W14",85011,"0-17","B","<10"
"21W14",85011,"18-34","A","49"
"21W14",85011,"18-34","B","23"
"21W14",85011,"35-44","A","39"
"21W14",85011,"35-44","B","13"
"21W14",85011,"45-54","A","58"
"21W14",85011,"45-54","B","24"
"21W14",85011,"55-64","A","67"
"21W14",85011,"55-64","B","35"
"21W14",85011,"65-74","A","105"
"21W14",85011,"65-74","B","30"
"21W14",85011,"75-84","A","171"
"21W14",85011,"75-84","B","37"
"21W14",85011,"85+","A","145"
"21W14",85011,"85+","B","69"
"21W14",85024,"18-34","A","25"
"21W14",85024,"18-34","B","15"
"21W14",85024,"35-44","A","25"
"21W14",85024,"35-44","B","17"
"21W14",85024,"45-54","A","30"
"21W14",85024,"45-54","B","13"
"21W14",85024,"55-64","A","25"
"21W14",85024,"55-64","B","12"
"21W14",85024,"65-74","A","37"
"21W14",85024,"65-74","B","11"
"21W14",85024,"75-84","A","48"
"21W14",85024,"75-84","B","<10"
"21W14",85024,"85+","A","24"
"21W14",85024,"85+","B","10"
"21W14",85026,"18-34","A","36"
"21W14",85026,"18-34","B","15"
"21W14",85026,"35-44","A","31"
"21W14",85026,"35-44","B","14"
"21W14",85026,"45-54","A","31"
"21W14",85026,"45-54","B","20"
"21W14",85026,"55-64","A","42"
"21W14",85026,"55-64","B","17"
"21W14",85026,"65-74","A","58"
"21W14",85026,"65-74","B","18"
"21W14",85026,"75-84","A","67"
"21W14",85026,"75-84","B","<10"
"21W14",85026,"85+","A","33"
"21W14",85026,"85+","B","12"
"21W14",85034,"0-17","A","<10"
"21W14",85034,"0-17","B","<10"
"21W14",85034,"18-34","A","28"
"21W14",85034,"18-34","B","14"
"21W14",85034,"35-44","A","24"
"21W14",85034,"35-44","B","12"
"21W14",85034,"45-54","A","29"
"21W14",85034,"45-54","B","13"
"21W14",85034,"55-64","A","49"
"21W14",85034,"55-64","B","23"
"21W14",85034,"65-74","A","78"
"21W14",85034,"65-74","B","14"
"21W14",85034,"75-84","A","72"
"21W14",85034,"75-84","B","27"
"21W14",85034,"85+","A","47"
"21W14",85034,"85+","B","29"
"21W14",85039,"18-34","A","41"
"21W14",85039,"18-34","B","19"
"21W14",85039,"35-44","A","36"
"21W14",85039,"35-44","B","18"
"21W14",85039,"45-54","A","31"
"21W14",85039,"45-54","B","12"
"21W14",85039,"55-64","A","47"
"21W14",85039,"55-64","B","24"
"21W14",85039,"65-74","A","63"
"21W14",85039,"65-74","B","13"
"21W14",85039,"75-84","A","65"
"21W14",85039,"75-84","B","<10"
"21W14",85039,"85+","A","37"
"21W14",85039,"85+","B","15"
"21W14",85045,"0-17","A","<10"
"21W14",85045,"0-17","B","<10"
"21W14",85045,"18-34","A","114"
"21W14",85045,"18-34","B","61"
"21W14",85045,"35-44","A","95"
"21W14",85045,"35-44","B","65"
"21W14",85045,"45-54","A","111"
"21W14",85045,"45-54","B","68"
"21W14",85045,"55-64","A","186"
"21W14",85045,"55-64","B","111"
"21W14",85045,"65-74","A","202"
"21W14",85045,"65-74","B","62"
"21W14",85045,"75-84","A","233"
"21W14",85045,"75-84","B","62"
"21W14",85045,"85+","A","157"
"21W14",85045,"85+","B","96"
"21W14",85046,"0-17","A","<10"
"21W14",85046,"0-17","B","<10"
"21W14",85046,"18-34","A","85"
"21W14",85046,"18-34","B","35"
"21W14",85046,"35-44","A","52"
"21W14",85046,"35-44","B","25"
"21W14",85046,"45-54","A","68"
"21W14",85046,"45-54","B","31"
"21W14",85046,"55-64","A","88"
"21W14",85046,"55-64","B","33"
"21W14",85046,"65-74","A","189"
"21W14",85046,"65-74","B","36"
"21W14",85046,"75-84","A","233"
"21W14",85046,"75-84","B","99"
"21W14",85046,"85+","A","171"
"21W14",85046,"85+","B","112"
"21W14",85047,"18-34","A","19"
"21W14",85047,"18-34","B","14"
"21W14",85047,"35-44","A","19"
"21W14",85047,"35-44","B","13"
"21W14",85047,"45-54","A","17"
"21W14",85047,"45-54","B","13"
"21W14",85047,"55-64","A","27"
"21W14",85047,"55-64","B","12"
"21W14",85047,"65-74","A","32"
"21W14",85047,"65-74","B","15"
"21W14",85047,"75-84","A","46"
"21W14",85047,"75-84","B","26"
"21W14",85047,"85+","A","62"
"21W14",85047,"85+","B","54"
"21W14",91005,"18-34","A","147"
"21W14",91005,"18-34","B","63"
"21W14",91005,"35-44","A","155"
"21W14",91005,"35-44","B","92"
"21W14",91005,"45-54","A","147"
"21W14",91005,"45-54","B","72"
"21W14",91005,"55-64","A","173"
"21W14",91005,"55-64","B","72"
"21W14",91005,"65-74","A","317"
"21W14",91005,"65-74","B","49"
"21W14",91005,"75-84","A","282"
"21W14",91005,"75-84","B","113"
"21W14",91005,"85+","A","124"
"21W14",91005,"85+","B","69"
"21W14",91013,"0-17","A","<10"
"21W14",91013,"0-17","B","<10"
"21W14",91013,"18-34","A","162"
"21W14",91013,"18-34","B","87"
"21W14",91013,"35-44","A","142"
"21W14",91013,"35-44","B","57"
"21W14",91013,"45-54","A","177"
"21W14",91013,"45-54","B","68"
"21W14",91013,"55-64","A","305"
"21W14",91013,"55-64","B","64"
"21W14",91013,"65-74","A","585"
"21W14",91013,"65-74","B","50"
"21W14",91013,"75-84","A","374"
"21W14",91013,"75-84","B","57"
"21W14",91013,"85+","A","200"
"21W14",91013,"85+","B","97"
"21W14",91015,"0-17","A","<10"
"21W14",91015,"18-34","A","50"
"21W14",91015,"18-34","B","22"
"21W14",91015,"35-44","A","43"
"21W14",91015,"35-44","B","23"
"21W14",91015,"45-54","A","72"
"21W14",91015,"45-54","B","25"
"21W14",91015,"55-64","A","90"
"21W14",91015,"55-64","B","25"
"21W14",91015,"65-74","A","214"
"21W14",91015,"65-74","B","12"
"21W14",91015,"75-84","A","129"
"21W14",91015,"75-84","B","18"
"21W14",91015,"85+","A","50"
"21W14",91015,"85+","B","24"
"21W14",91030,"18-34","A","386"
"21W14",91030,"18-34","B","244"
"21W14",91030,"35-44","A","336"
"21W14",91030,"35-44","B","179"
"21W14",91030,"45-54","A","393"
"21W14",91030,"45-54","B","195"
"21W14",91030,"55-64","A","508"
"21W14",91030,"55-64","B","263"
"21W14",91030,"65-74","A","791"
"21W14",91030,"65-74","B","147"
"21W14",91030,"75-84","A","729"
"21W14",91030,"75-84","B","365"
"21W14",91030,"85+","A","375"
"21W14",91030,"85+","B","235"
"21W14",91034,"0-17","A","<10"
"21W14",91034,"18-34","A","200"
"21W14",91034,"18-34","B","103"
"21W14",91034,"35-44","A","169"
"21W14",91034,"35-44","B","99"
"21W14",91034,"45-54","A","230"
"21W14",91034,"45-54","B","126"
"21W14",91034,"55-64","A","322"
"21W14",91034,"55-64","B","157"
"21W14",91034,"65-74","A","507"
"21W14",91034,"65-74","B","117"
"21W14",91034,"75-84","A","612"
"21W14",91034,"75-84","B","299"
"21W14",91034,"85+","A","318"
"21W14",91034,"85+","B","212"
"21W14",91054,"0-17","A","<10"
"21W14",91054,"0-17","B","<10"
"21W14",91054,"18-34","A","86"
"21W14",91054,"18-34","B","24"
"21W14",91054,"35-44","A","77"
"21W14",91054,"35-44","B","29"
"21W14",91054,"45-54","A","94"
"21W14",91054,"45-54","B","27"
"21W14",91054,"55-64","A","201"
"21W14",91054,"55-64","B","22"
"21W14",91054,"65-74","A","372"
"21W14",91054,"65-74","B","26"
"21W14",91054,"75-84","A","207"
"21W14",91054,"75-84","B","16"
"21W14",91054,"85+","A","105"
"21W14",91054,"85+","B","39"
"21W14",91059,"0-17","A","<10"
"21W14",91059,"0-17","B","<10"
"21W14",91059,"18-34","A","154"
"21W14",91059,"18-34","B","75"
"21W14",91059,"35-44","A","166"
"21W14",91059,"35-44","B","95"
"21W14",91059,"45-54","A","182"
"21W14",91059,"45-54","B","85"
"21W14",91059,"55-64","A","177"
"21W14",91059,"55-64","B","90"
"21W14",91059,"65-74","A","318"
"21W14",91059,"65-74","B","58"
"21W14",91059,"75-84","A","231"
"21W14",91059,"75-84","B","99"
"21W14",91059,"85+","A","95"
"21W14",91059,"85+","B","52"
"21W14",91064,"0-17","A","<10"
"21W14",91064,"0-17","B","<10"
"21W14",91064,"18-34","A","115"
"21W14",91064,"18-34","B","67"
"21W14",91064,"35-44","A","99"
"21W14",91064,"35-44","B","52"
"21W14",91064,"45-54","A","100"
"21W14",91064,"45-54","B","60"
"21W14",91064,"55-64","A","105"
"21W14",91064,"55-64","B","54"
"21W14",91064,"65-74","A","181"
"21W14",91064,"65-74","B","35"
"21W14",91064,"75-84","A","196"
"21W14",91064,"75-84","B","97"
"21W14",91064,"85+","A","120"
"21W14",91064,"85+","B","86"
"21W14",91072,"18-34","A","107"
"21W14",91072,"18-34","B","58"
"21W14",91072,"35-44","A","63"
"21W14",91072,"35-44","B","38"
"21W14",91072,"45-54","A","78"
"21W14",91072,"45-54","B","34"
"21W14",91072,"55-64","A","211"
"21W14",91072,"55-64","B","48"
"21W14",91072,"65-74","A","331"
"21W14",91072,"65-74","B","49"
"21W14",91072,"75-84","A","170"
"21W14",91072,"75-84","B","22"
"21W14",91072,"85+","A","93"
"21W14",91072,"85+","B","55"
"21W14",91103,"0-17","A","<10"
"21W14",91103,"18-34","A","69"
"21W14",91103,"18-34","B","27"
"21W14",91103,"35-44","A","54"
"21W14",91103,"35-44","B","32"
"21W14",91103,"45-54","A","59"
"21W14",91103,"45-54","B","29"
"21W14",91103,"55-64","A","91"
"21W14",91103,"55-64","B","36"
"21W14",91103,"65-74","A","210"
"21W14",91103,"65-74","B","19"
"21W14",91103,"75-84","A","131"
"21W14",91103,"75-84","B","43"
"21W14",91103,"85+","A","38"
"21W14",91103,"85+","B","23"
"21W14",91114,"0-17","A","<10"
"21W14",91114,"0-17","B","<10"
"21W14",91114,"18-34","A","168"
"21W14",91114,"18-34","B","97"
"21W14",91114,"35-44","A","167"
"21W14",91114,"35-44","B","102"
"21W14",91114,"45-54","A","176"
"21W14",91114,"45-54","B","70"
"21W14",91114,"55-64","A","249"
"21W14",91114,"55-64","B","123"
"21W14",91114,"65-74","A","605"
"21W14",91114,"65-74","B","92"
"21W14",91114,"75-84","A","613"
"21W14",91114,"75-84","B","176"
"21W14",91114,"85+","A","278"
"21W14",91114,"85+","B","161"
"21W14",91120,"0-17","A","<10"
"21W14",91120,"0-17","B","<10"
"21W14",91120,"18-34","A","76"
"21W14",91120,"18-34","B","41"
"21W14",91120,"35-44","A","79"
"21W14",91120,"35-44","B","47"
"21W14",91120,"45-54","A","73"
"21W14",91120,"45-54","B","44"
"21W14",91120,"55-64","A","100"
"21W14",91120,"55-64","B","46"
"21W14",91120,"65-74","A","205"
"21W14",91120,"65-74","B","23"
"21W14",91120,"75-84","A","170"
"21W14",91120,"75-84","B","66"
"21W14",91120,"85+","A","88"
"21W14",91120,"85+","B","50"
"21W14",91141,"18-34","A","203"
"21W14",91141,"18-34","B","101"
"21W14",91141,"35-44","A","205"
"21W14",91141,"35-44","B","105"
"21W14",91141,"45-54","A","287"
"21W14",91141,"45-54","B","135"
"21W14",91141,"55-64","A","337"
"21W14",91141,"55-64","B","145"
"21W14",91141,"65-74","A","500"
"21W14",91141,"65-74","B","112"
"21W14",91141,"75-84","A","335"
"21W14",91141,"75-84","B","138"
"21W14",91141,"85+","A","133"
"21W14",91141,"85+","B","80"
"21W14",91142,"0-17","A","<10"
"21W14",91142,"0-17","B","<10"
"21W14",91142,"18-34","A","87"
"21W14",91142,"18-34","B","54"
"21W14",91142,"35-44","A","57"
"21W14",91142,"35-44","B","23"
"21W14",91142,"45-54","A","99"
"21W14",91142,"45-54","B","43"
"21W14",91142,"55-64","A","320"
"21W14",91142,"55-64","B","39"
"21W14",91142,"65-74","A","592"
"21W14",91142,"65-74","B","20"
"21W14",91142,"75-84","A","290"
"21W14",91142,"75-84","B","74"
"21W14",91142,"85+","A","93"
"21W14",91142,"85+","B","43"
"21W14",91143,"18-34","A","39"
"21W14",91143,"18-34","B","22"
"21W14",91143,"35-44","A","25"
"21W14",91143,"35-44","B","16"
"21W14",91143,"45-54","A","64"
"21W14",91143,"45-54","B","46"
"21W14",91143,"55-64","A","152"
"21W14",91143,"55-64","B","79"
"21W14",91143,"65-74","A","187"
"21W14",91143,"65-74","B","38"
"21W14",91143,"75-84","A","146"
"21W14",91143,"75-84","B","12"
"21W14",91143,"85+","A","70"
"21W14",91143,"85+","B","14"
"21W14",92003,"0-17","A","<10"
"21W14",92003,"0-17","B","<10"
"21W14",92003,"18-34","A","566"
"21W14",92003,"18-34","B","276"
"21W14",92003,"35-44","A","446"
"21W14",92003,"35-44","B","228"
"21W14",92003,"45-54","A","474"
"21W14",92003,"45-54","B","246"
"21W14",92003,"55-64","A","675"
"21W14",92003,"55-64","B","268"
"21W14",92003,"65-74","A","1738"
"21W14",92003,"65-74","B","181"
"21W14",92003,"75-84","A","1090"
"21W14",92003,"75-84","B","146"
"21W14",92003,"85+","A","541"
"21W14",92003,"85+","B","201"
"21W14",92006,"18-34","A","147"
"21W14",92006,"18-34","B","74"
"21W14",92006,"35-44","A","149"
"21W14",92006,"35-44","B","72"
"21W14",92006,"45-54","A","172"
"21W14",92006,"45-54","B","86"
"21W14",92006,"55-64","A","184"
"21W14",92006,"55-64","B","90"
"21W14",92006,"65-74","A","401"
"21W14",92006,"65-74","B","66"
"21W14",92006,"75-84","A","233"
"21W14",92006,"75-84","B","101"
"21W14",92006,"85+","A","80"
"21W14",92006,"85+","B","37"
"21W14",92035,"0-17","A","<10"
"21W14",92035,"0-17","B","<10"
"21W14",92035,"18-34","A","306"
"21W14",92035,"18-34","B","148"
"21W14",92035,"35-44","A","274"
"21W14",92035,"35-44","B","146"
"21W14",92035,"45-54","A","290"
"21W14",92035,"45-54","B","137"
"21W14",92035,"55-64","A","403"
"21W14",92035,"55-64","B","160"
"21W14",92035,"65-74","A","821"
"21W14",92035,"65-74","B","68"
"21W14",92035,"75-84","A","691"
"21W14",92035,"75-84","B","92"
"21W14",92035,"85+","A","365"
"21W14",92035,"85+","B","155"
"21W14",92045,"0-17","A","<10"
"21W14",92045,"0-17","B","<10"
"21W14",92045,"18-34","A","139"
"21W14",92045,"18-34","B","60"
"21W14",92045,"35-44","A","176"
"21W14",92045,"35-44","B","94"
"21W14",92045,"45-54","A","170"
"21W14",92045,"45-54","B","92"
"21W14",92045,"55-64","A","199"
"21W14",92045,"55-64","B","81"
"21W14",92045,"65-74","A","413"
"21W14",92045,"65-74","B","59"
"21W14",92045,"75-84","A","278"
"21W14",92045,"75-84","B","23"
"21W14",92045,"85+","A","130"
"21W14",92045,"85+","B","33"
"21W14",92048,"0-17","A","<10"
"21W14",92048,"0-17","B","<10"
"21W14",92048,"18-34","A","220"
"21W14",92048,"18-34","B","109"
"21W14",92048,"35-44","A","191"
"21W14",92048,"35-44","B","88"
"21W14",92048,"45-54","A","231"
"21W14",92048,"45-54","B","113"
"21W14",92048,"55-64","A","279"
"21W14",92048,"55-64","B","120"
"21W14",92048,"65-74","A","403"
"21W14",92048,"65-74","B","104"
"21W14",92048,"75-84","A","312"
"21W14",92048,"75-84","B","58"
"21W14",92048,"85+","A","147"
"21W14",92048,"85+","B","47"
"21W14",92054,"0-17","A","<10"
"21W14",92054,"0-17","B","<10"
"21W14",92054,"18-34","A","131"
"21W14",92054,"18-34","B","75"
"21W14",92054,"35-44","A","121"
"21W14",92054,"35-44","B","68"
"21W14",92054,"45-54","A","137"
"21W14",92054,"45-54","B","71"
"21W14",92054,"55-64","A","177"
"21W14",92054,"55-64","B","62"
"21W14",92054,"65-74","A","348"
"21W14",92054,"65-74","B","37"
"21W14",92054,"75-84","A","203"
"21W14",92054,"75-84","B","20"
"21W14",92054,"85+","A","127"
"21W14",92054,"85+","B","50"
"21W14",92087,"0-17","A","<10"
"21W14",92087,"0-17","B","<10"
"21W14",92087,"18-34","A","238"
"21W14",92087,"18-34","B","119"
"21W14",92087,"35-44","A","240"
"21W14",92087,"35-44","B","112"
"21W14",92087,"45-54","A","289"
"21W14",92087,"45-54","B","143"
"21W14",92087,"55-64","A","329"
"21W14",92087,"55-64","B","144"
"21W14",92087,"65-74","A","513"
"21W14",92087,"65-74","B","100"
"21W14",92087,"75-84","A","423"
"21W14",92087,"75-84","B","75"
"21W14",92087,"85+","A","226"
"21W14",92087,"85+","B","87"
"21W14",92094,"0-17","A","26"
"21W14",92094,"0-17","B","19"
"21W14",92094,"18-34","A","2216"
"21W14",92094,"18-34","B","1242"
"21W14",92094,"35-44","A","1719"
"21W14",92094,"35-44","B","1019"
"21W14",92094,"45-54","A","1970"
"21W14",92094,"45-54","B","1078"
"21W14",92094,"55-64","A","2913"
"21W14",92094,"55-64","B","1229"
"21W14",92094,"65-74","A","6675"
"21W14",92094,"65-74","B","720"
"21W14",92094,"75-84","A","5368"
"21W14",92094,"75-84","B","581"
"21W14",92094,"85+","A","2599"
"21W14",92094,"85+","B","826"
"21W14",92097,"18-34","A","119"
"21W14",92097,"18-34","B","59"
"21W14",92097,"35-44","A","73"
"21W14",92097,"35-44","B","34"
"21W14",92097,"45-54","A","83"
"21W14",92097,"45-54","B","43"
"21W14",92097,"55-64","A","86"
"21W14",92097,"55-64","B","39"
"21W14",92097,"65-74","A","143"
"21W14",92097,"65-74","B","20"
"21W14",92097,"75-84","A","156"
"21W14",92097,"75-84","B","43"
"21W14",92097,"85+","A","50"
"21W14",92097,"85+","B","25"
"21W14",92101,"0-17","A","<10"
"21W14",92101,"0-17","B","<10"
"21W14",92101,"18-34","A","264"
"21W14",92101,"18-34","B","146"
"21W14",92101,"35-44","A","236"
"21W14",92101,"35-44","B","136"
"21W14",92101,"45-54","A","277"
"21W14",92101,"45-54","B","161"
"21W14",92101,"55-64","A","360"
"21W14",92101,"55-64","B","142"
"21W14",92101,"65-74","A","653"
"21W14",92101,"65-74","B","59"
"21W14",92101,"75-84","A","499"
"21W14",92101,"75-84","B","39"
"21W14",92101,"85+","A","245"
"21W14",92101,"85+","B","72"
"21W14",92114,"0-17","A","<10"
"21W14",92114,"0-17","B","<10"
"21W14",92114,"18-34","A","153"
"21W14",92114,"18-34","B","74"
"21W14",92114,"35-44","A","143"
"21W14",92114,"35-44","B","72"
"21W14",92114,"45-54","A","145"
"21W14",92114,"45-54","B","68"
"21W14",92114,"55-64","A","178"
"21W14",92114,"55-64","B","73"
"21W14",92114,"65-74","A","317"
"21W14",92114,"65-74","B","47"
"21W14",92114,"75-84","A","282"
"21W14",92114,"75-84","B","52"
"21W14",92114,"85+","A","135"
"21W14",92114,"85+","B","48"
"21W14",92137,"0-17","A","<10"
"21W14",92137,"0-17","B","<10"
"21W14",92137,"18-34","A","472"
"21W14",92137,"18-34","B","269"
"21W14",92137,"35-44","A","365"
"21W14",92137,"35-44","B","214"
"21W14",92137,"45-54","A","439"
"21W14",92137,"45-54","B","232"
"21W14",92137,"55-64","A","557"
"21W14",92137,"55-64","B","277"
"21W14",92137,"65-74","A","595"
"21W14",92137,"65-74","B","186"
"21W14",92137,"75-84","A","892"
"21W14",92137,"75-84","B","154"
"21W14",92137,"85+","A","538"
"21W14",92137,"85+","B","211"
"21W14",92138,"0-17","A","<10"
"21W14",92138,"18-34","A","141"
"21W14",92138,"18-34","B","65"
"21W14",92138,"35-44","A","170"
"21W14",92138,"35-44","B","82"
"21W14",92138,"45-54","A","153"
"21W14",92138,"45-54","B","70"
"21W14",92138,"55-64","A","195"
"21W14",92138,"55-64","B","58"
"21W14",92138,"65-74","A","375"
"21W14",92138,"65-74","B","38"
"21W14",92138,"75-84","A","258"
"21W14",92138,"75-84","B","28"
"21W14",92138,"85+","A","140"
"21W14",92138,"85+","B","50"
"21W14",92140,"0-17","A","<10"
"21W14",92140,"0-17","B","<10"
"21W14",92140,"18-34","A","389"
"21W14",92140,"18-34","B","209"
"21W14",92140,"35-44","A","266"
"21W14",92140,"35-44","B","148"
"21W14",92140,"45-54","A","351"
"21W14",92140,"45-54","B","164"
"21W14",92140,"55-64","A","444"
"21W14",92140,"55-64","B","148"
"21W14",92140,"65-74","A","785"
"21W14",92140,"65-74","B","130"
"21W14",92140,"75-84","A","598"
"21W14",92140,"75-84","B","80"
"21W14",92140,"85+","A","274"
"21W14",92140,"85+","B","80"
"21W14",92141,"0-17","A","<10"
"21W14",92141,"0-17","B","<10"
"21W14",92141,"18-34","A","170"
"21W14",92141,"18-34","B","75"
"21W14",92141,"35-44","A","178"
"21W14",92141,"35-44","B","97"
"21W14",92141,"45-54","A","198"
"21W14",92141,"45-54","B","103"
"21W14",92141,"55-64","A","223"
"21W14",92141,"55-64","B","56"
"21W14",92141,"65-74","A","472"
"21W14",92141,"65-74","B","50"
"21W14",92141,"75-84","A","326"
"21W14",92141,"75-84","B","32"
"21W14",92141,"85+","A","149"
"21W14",92141,"85+","B","51"
"21W14",92142,"0-17","A","<10"
"21W14",92142,"18-34","A","525"
"21W14",92142,"18-34","B","281"
"21W14",92142,"35-44","A","427"
"21W14",92142,"35-44","B","230"
"21W14",92142,"45-54","A","418"
"21W14",92142,"45-54","B","211"
"21W14",92142,"55-64","A","477"
"21W14",92142,"55-64","B","236"
"21W14",92142,"65-74","A","1150"
"21W14",92142,"65-74","B","135"
"21W14",92142,"75-84","A","1160"
"21W14",92142,"75-84","B","131"
"21W14",92142,"85+","A","533"
"21W14",92142,"85+","B","206"
"21W14",93010,"0-17","A","<10"
"21W14",93010,"0-17","B","<10"
"21W14",93010,"18-34","A","88"
"21W14",93010,"18-34","B","47"
"21W14",93010,"35-44","A","63"
"21W14",93010,"35-44","B","29"
"21W14",93010,"45-54","A","80"
"21W14",93010,"45-54","B","42"
"21W14",93010,"55-64","A","86"
"21W14",93010,"55-64","B","43"
"21W14",93010,"65-74","A","82"
"21W14",93010,"65-74","B","13"
"21W14",93010,"75-84","A","128"
"21W14",93010,"75-84","B","11"
"21W14",93010,"85+","A","65"
"21W14",93010,"85+","B","14"
"21W14",93014,"0-17","A","<10"
"21W14",93014,"0-17","B","<10"
"21W14",93014,"18-34","A","266"
"21W14",93014,"18-34","B","159"
"21W14",93014,"35-44","A","185"
"21W14",93014,"35-44","B","103"
